Date,Mileage,Time,Month,Day,numRun,highest,onePerYear,firstRun,numYear
5/2/15,10.04,1:12:44,5,2,2,0,FALSE,1,2
5/2/18,10.01,1:14:50,5,2,3,0,FALSE,1,3
5/2/19,8.1,,5,2,4,0,FALSE,1,4
5/2/20,5.04,35:16:00,5,2,5,1,FALSE,1,5
5/3/14,4,29:41:00,5,3,1,0,FALSE,1,1
5/3/18,9.48,,5,3,2,0,FALSE,1,2
5/3/19,12,,5,3,3,0,FALSE,1,3
5/3/20,13.13,1:27:19,5,3,4,1,FALSE,1,4
5/4/14,7.37,51:46:00,5,4,1,0,FALSE,1,1
5/4/15,4.36,44:41:00,5,4,2,0,FALSE,1,2
5/4/18,10,1:20:53,5,4,3,0,FALSE,1,3
5/4/21,5.07,35:01:00,5,4,4,1,FALSE,1,4
5/5/13,5.2,45:59:00,5,5,1,0,FALSE,1,1
5/5/15,2.81,,5,5,2,0,FALSE,1,2
5/5/18,8.25,55:31:00,5,5,3,0,FALSE,1,3
5/5/19,5,,5,5,4,0,FALSE,1,4
5/5/20,5.76,40:07:00,5,5,5,1,FALSE,1,5
5/6/12,4.1,30:05:00,5,6,1,0,FALSE,1,1
5/6/14,4.06,31:52:00,5,6,2,0,FALSE,1,2
5/6/18,14.13,1:45:52,5,6,3,0,FALSE,1,3
5/6/19,7.85,,5,6,4,0,FALSE,1,4
5/6/20,10,1:04:04,5,6,5,1,FALSE,1,5
5/7/14,4.2,30:25:00,5,7,1,0,FALSE,1,1
5/7/15,4.94,,5,7,2,0,FALSE,1,2
5/7/19,8.35,,5,7,3,0,FALSE,1,3
5/7/20,8.02,56:14:00,5,7,4,0,FALSE,1,4
5/7/21,5,33:14:00,5,7,5,1,FALSE,1,5
5/8/12,4.1,30:44:00,5,8,1,0,FALSE,1,1
5/8/14,5.88,50:15:00,5,8,2,0,FALSE,1,2
5/8/15,1.5,,5,8,3,0,FALSE,1,3
5/8/17,3.43,26:35:00,5,8,4,0,FALSE,1,4
5/8/18,10.04,1:07:07,5,8,5,0,FALSE,1,5
5/8/19,8,,5,8,6,0,FALSE,1,6
5/8/20,2.23,16:04,5,8,8,0,FALSE,1,7
5/8/20,10,1:05:55,5,8,7,0,TRUE,0,7
5/8/21,6.13,39:44:00,5,8,9,1,FALSE,1,8
5/9/12,4.1,32:29:00,5,9,1,0,FALSE,1,1
5/9/15,0.25,1:00,5,9,3,0,FALSE,1,2
5/9/15,1,4:52,5,9,2,0,TRUE,0,2
5/9/17,4.73,37:40:00,5,9,4,0,FALSE,1,3
5/9/18,8.3,59:28:00,5,9,5,0,FALSE,1,4
5/9/19,6.37,,5,9,6,0,FALSE,1,5
5/9/20,8,53:06:00,5,9,7,1,FALSE,1,6
5/10/14,2.82,,5,10,2,0,FALSE,1,1
5/10/14,3.1,18:47,5,10,1,0,TRUE,0,1
5/10/15,4,32:31:00,5,10,3,0,FALSE,1,2
5/10/18,8,,5,10,4,0,FALSE,1,3
5/10/19,6,,5,10,5,0,FALSE,1,4
5/10/20,17,1:50:28,5,10,6,0,FALSE,1,5
5/10/21,7.14,48:44:00,5,10,7,1,FALSE,1,6
5/11/10,2.6,22:10,5,11,1,0,FALSE,1,1
5/11/14,2.96,23:14,5,11,2,0,FALSE,1,2
5/11/15,3.14,27:31:00,5,11,3,0,FALSE,1,3
5/11/17,1.03,,5,11,5,0,FALSE,1,4
5/11/17,3,21:53,5,11,4,0,TRUE,0,4
5/11/18,8.08,,5,11,6,0,FALSE,1,5
5/11/19,6.23,,5,11,7,0,FALSE,1,6
5/11/21,6.61,45:03:00,5,11,8,1,FALSE,1,7
5/12/13,5.2,50:12:00,5,12,1,0,FALSE,1,1
5/12/15,4.44,,5,12,2,0,FALSE,1,2
5/12/18,7,51:00:00,5,12,3,0,FALSE,1,3
5/12/19,5,,5,12,4,0,FALSE,1,4
5/12/20,7.09,54:03:00,5,12,5,0,FALSE,1,5
5/12/21,7.05,,5,12,6,1,FALSE,1,6
5/13/10,2.13,21:00,5,13,1,0,FALSE,1,1
5/13/12,4.44,35:18:00,5,13,2,0,FALSE,1,2
5/13/14,4,29:32:00,5,13,3,0,FALSE,1,3
5/13/17,2.29,20:44,5,13,4,0,FALSE,1,4
5/13/18,6,44:44:00,5,13,5,0,FALSE,1,5
5/13/19,3.42,,5,13,7,0,FALSE,1,6
5/13/19,3.11,14:56,5,13,6,0,TRUE,0,6
5/13/20,11.58,1:22:34,5,13,8,1,FALSE,1,7
5/14/14,4.28,33:32:00,5,14,1,0,FALSE,1,1
5/14/15,1.7,21:43,5,14,2,0,FALSE,1,2
5/14/17,2.79,24:03:00,5,14,3,0,FALSE,1,3
5/14/18,3.45,,5,14,5,0,FALSE,1,4
5/14/18,3.11,15:32,5,14,4,0,TRUE,0,4
5/14/20,5.75,,5,14,6,0,FALSE,1,5
5/14/21,4.13,26:11:00,5,14,7,1,FALSE,1,6
5/15/12,4.1,28:55:00,5,15,1,0,FALSE,1,1
5/15/15,1.99,10:19,5,15,3,0,FALSE,1,2
5/15/15,0.5,2:16,5,15,2,0,TRUE,0,2
5/15/17,4,29:01:00,5,15,4,0,FALSE,1,3
5/15/20,5.54,39:39:00,5,15,5,0,FALSE,1,4
5/15/21,7.5,50:05:00,5,15,6,1,FALSE,1,5
5/16/15,0.5,2:17,5,16,2,0,FALSE,1,1
5/16/15,1,4:38,5,16,1,0,TRUE,0,1
5/16/17,5.67,45:20:00,5,16,3,0,FALSE,1,2
5/16/19,7,,5,16,4,0,FALSE,1,3
5/16/20,7.14,52:40:00,5,16,5,1,FALSE,1,4
5/17/14,5.03,,5,17,1,0,FALSE,1,1
5/17/19,7.95,,5,17,2,0,FALSE,1,2
5/17/20,18.29,2:01:29,5,17,3,0,FALSE,1,3
5/17/21,7.03,49:01:00,5,17,4,1,FALSE,1,4
5/18/12,4.1,28:58:00,5,18,1,0,FALSE,1,1
5/18/13,2.04,17:29,5,18,2,0,FALSE,1,2
5/18/14,3.54,25:07:00,5,18,3,0,FALSE,1,3
5/18/16,2.64,19:47,5,18,4,0,FALSE,1,4
5/18/17,5.65,46:48:00,5,18,5,0,FALSE,1,5
5/18/19,4.44,,5,18,6,0,FALSE,1,6
5/18/21,6,41:38:00,5,18,7,1,FALSE,1,7
5/19/10,2.6,20:15,5,19,1,0,FALSE,1,1
5/19/16,3.5,25:18:00,5,19,2,0,FALSE,1,2
5/19/17,3.01,20:52,5,19,3,0,FALSE,1,3
5/19/19,12.4,,5,19,4,0,FALSE,1,4
5/19/20,5.67,40:34:00,5,19,5,0,FALSE,1,5
5/19/21,7.28,51:30:00,5,19,6,1,FALSE,1,6
5/20/10,3.3,,5,20,1,0,FALSE,1,1
5/20/12,6.15,47:13:00,5,20,2,0,FALSE,1,2
5/20/14,4.21,30:12:00,5,20,3,0,FALSE,1,3
5/20/16,2.59,20:00,5,20,4,0,FALSE,1,4
5/20/17,3.91,31:10:00,5,20,5,0,FALSE,1,5
5/20/20,7.37,53:48:00,5,20,6,0,FALSE,1,6
5/20/21,7.13,49:31:00,5,20,7,1,FALSE,1,7
5/21/13,3.62,26:16:00,5,21,1,0,FALSE,1,1
5/21/16,2.83,20:13,5,21,2,0,FALSE,1,2
5/21/19,5.5,44:27:00,5,21,3,0,FALSE,1,3
5/21/20,7.26,51:27:00,5,21,4,0,FALSE,1,4
5/21/21,5.19,38:34:00,5,21,5,1,FALSE,1,5
5/22/10,4.05,37:34:00,5,22,1,0,FALSE,1,1
5/22/12,4.1,31:09:00,5,22,2,0,FALSE,1,2
5/22/17,5.92,46:27:00,5,22,3,0,FALSE,1,3
5/22/19,5.5,,5,22,4,0,FALSE,1,4
5/22/20,12.02,1:23:40,5,22,5,0,FALSE,1,5
5/22/21,8.78,1:00:32,5,22,6,1,FALSE,1,6
5/23/16,2.6,20:00,5,23,1,0,FALSE,1,1
5/23/19,5.3,,5,23,2,0,FALSE,1,2
5/23/20,4.69,34:10:00,5,23,3,1,FALSE,1,3
5/24/13,4.22,36:24:00,5,24,1,0,FALSE,1,1
5/24/14,4.31,30:21:00,5,24,2,0,FALSE,1,2
5/24/16,3.64,27:29:00,5,24,3,0,FALSE,1,3
5/24/17,4.45,32:29:00,5,24,4,0,FALSE,1,4
5/24/19,6.5,,5,24,5,0,FALSE,1,5
5/24/20,2.04,14:12,5,24,6,1,FALSE,1,6
5/25/10,4.3,33:48:00,5,25,1,0,FALSE,1,1
5/25/12,6.15,46:34:00,5,25,2,0,FALSE,1,2
5/25/14,4.57,33:29:00,5,25,3,0,FALSE,1,3
5/25/16,2.78,21:00,5,25,4,0,FALSE,1,4
5/25/17,4.9,39:07:00,5,25,5,0,FALSE,1,5
5/25/18,4.25,32:20:00,5,25,6,0,FALSE,1,6
5/25/19,1.4,,5,25,9,0,FALSE,1,7
5/25/19,3.1,17:58,5,25,8,0,TRUE,0,7
5/25/19,4.44,,5,25,7,0,TRUE,0,7
5/25/21,7.19,48:37:00,5,25,10,1,FALSE,1,8
5/26/13,3.62,24:59:00,5,26,1,0,FALSE,1,1
5/26/14,5,35:36:00,5,26,2,0,FALSE,1,2
5/26/16,2.83,20:11,5,26,3,0,FALSE,1,3
5/26/18,5.4,43:00:00,5,26,4,0,FALSE,1,4
5/26/21,8.21,57:52:00,5,26,5,1,FALSE,1,5
5/27/10,5.4,38:58:00,5,27,1,0,FALSE,1,1
5/27/11,3,22:03,5,27,2,0,FALSE,1,2
5/27/15,2.8,21:34,5,27,3,0,FALSE,1,3
5/27/16,3.64,26:35:00,5,27,4,0,FALSE,1,4
5/27/17,7,57:49:00,5,27,5,0,FALSE,1,5
5/27/21,5,36:06:00,5,27,6,1,FALSE,1,6
5/28/14,3.8,26:17:00,5,28,1,0,FALSE,1,1
5/28/16,3.63,27:10:00,5,28,2,0,FALSE,1,2
5/28/17,6.32,51:54:00,5,28,3,0,FALSE,1,3
5/28/18,5.41,,5,28,4,0,FALSE,1,4
5/28/21,5.21,37:54:00,5,28,5,1,FALSE,1,5
5/29/10,2.6,22:25,5,29,1,0,FALSE,1,1
5/29/12,4.25,30:19:00,5,29,2,0,FALSE,1,2
5/29/13,3.4,26:27:00,5,29,3,0,FALSE,1,3
5/29/14,4.01,31:01:00,5,29,4,0,FALSE,1,4
5/29/15,3.77,29:59:00,5,29,5,0,FALSE,1,5
5/29/17,4,30:19:00,5,29,6,0,FALSE,1,6
5/29/18,4.5,,5,29,7,1,FALSE,1,7
5/30/16,3.29,26:12:00,5,30,1,0,FALSE,1,1
5/30/17,5.05,36:37:00,5,30,2,0,FALSE,1,2
5/30/18,5.06,38:50:00,5,30,3,1,FALSE,1,3
5/31/11,3,25:29:00,5,31,1,0,FALSE,1,1
5/31/12,4.1,29:44:00,5,31,2,0,FALSE,1,2
5/31/14,2.93,17:53,5,31,3,0,FALSE,1,3
5/31/16,4.27,31:01:00,5,31,4,0,FALSE,1,4
5/31/18,5.28,39:19:00,5,31,5,0,FALSE,1,5
5/31/21,5.55,42:23:00,5,31,6,1,FALSE,1,6
6/1/15,5.17,36:02:00,6,1,1,0,FALSE,1,1
6/1/16,3.85,29:19:00,6,1,2,0,FALSE,1,2
6/1/17,6,47:57:00,6,1,3,0,FALSE,1,3
6/1/20,3,21:06,6,1,4,1,FALSE,1,4
6/2/12,4.5,,6,2,1,0,FALSE,1,1
6/2/14,4.72,34:34:00,6,2,2,0,FALSE,1,2
6/2/15,4.01,31:01:00,6,2,3,0,FALSE,1,3
6/2/17,6,41:34:00,6,2,4,1,FALSE,1,4
6/3/10,4.05,36:50:00,6,3,1,0,FALSE,1,1
6/3/11,4,32:51:00,6,3,2,0,FALSE,1,2
6/3/14,3.25,23:12,6,3,4,0,FALSE,1,3
6/3/14,3.5,26:00:00,6,3,3,0,TRUE,0,3
6/3/15,5.16,35:16:00,6,3,5,0,FALSE,1,4
6/3/16,4.23,31:23:00,6,3,6,0,FALSE,1,5
6/3/17,4,36:21:00,6,3,7,0,FALSE,1,6
6/3/18,5.8,,6,3,8,0,FALSE,1,7
6/3/20,4.22,31:32:00,6,3,9,0,FALSE,1,8
6/3/21,6,43:07:00,6,3,10,1,FALSE,1,9
6/4/15,4.3,33:24:00,6,4,1,0,FALSE,1,1
6/4/16,3.7,31:14:00,6,4,2,0,FALSE,1,2
6/4/18,6,,6,4,3,0,FALSE,1,3
6/4/21,7.05,49:40:00,6,4,4,1,FALSE,1,4
6/5/12,4.36,30:14:00,6,5,1,0,FALSE,1,1
6/5/14,4.01,31:29:00,6,5,2,0,FALSE,1,2
6/5/15,5,44:03:00,6,5,3,0,FALSE,1,3
6/5/17,6.43,46:38:00,6,5,4,0,FALSE,1,4
6/5/18,7.22,,6,5,5,0,FALSE,1,5
6/5/20,4.32,30:54:00,6,5,6,0,FALSE,1,6
6/5/21,8,54:04:00,6,5,7,1,FALSE,1,7
6/6/11,3,24:54:00,6,6,1,0,FALSE,1,1
6/6/14,7.16,51:19:00,6,6,2,0,FALSE,1,2
6/6/16,4.03,32:40:00,6,6,3,0,FALSE,1,3
6/6/18,6.9,53:45:00,6,6,4,0,FALSE,1,4
6/6/19,4.25,,6,6,5,1,FALSE,1,5
6/7/12,4.1,31:54:00,6,7,1,0,FALSE,1,1
6/7/15,7.24,54:15:00,6,7,2,0,FALSE,1,2
6/7/16,3.9,30:01:00,6,7,3,0,FALSE,1,3
6/7/17,6.23,47:50:00,6,7,4,0,FALSE,1,4
6/7/18,7.19,53:14:00,6,7,5,1,FALSE,1,5
6/8/10,5.4,37:30:00,6,8,1,0,FALSE,1,1
6/8/11,4.1,34:30:00,6,8,2,0,FALSE,1,2
6/8/14,6.61,45:53:00,6,8,3,0,FALSE,1,3
6/8/15,3.9,26:56:00,6,8,4,0,FALSE,1,4
6/8/17,5.72,41:36:00,6,8,5,0,FALSE,1,5
6/8/18,7.22,52:00:00,6,8,6,0,FALSE,1,6
6/8/21,6,43:13:00,6,8,7,1,FALSE,1,7
6/9/10,1.5,17:00,6,9,1,0,FALSE,1,1
6/9/12,3.1,17:42,6,9,2,0,FALSE,1,2
6/9/13,3.98,36:05:00,6,9,3,0,FALSE,1,3
6/9/14,3.75,31:14:00,6,9,4,0,FALSE,1,4
6/9/15,5.1,42:44:00,6,9,5,0,FALSE,1,5
6/9/16,4.85,35:55:00,6,9,6,0,FALSE,1,6
6/9/19,1.96,,6,9,7,0,FALSE,1,7
6/9/21,7,48:47:00,6,9,8,1,FALSE,1,8
6/10/10,4.5,34:22:00,6,10,1,0,FALSE,1,1
6/10/11,3.1,21:40,6,10,2,0,FALSE,1,2
6/10/15,6.37,47:44:00,6,10,3,0,FALSE,1,3
6/10/17,6,41:23:00,6,10,4,0,FALSE,1,4
6/10/21,8.03,56:34:00,6,10,5,1,FALSE,1,5
6/11/14,3.1,22:33,6,11,1,0,FALSE,1,1
6/11/15,4.7,33:18:00,6,11,2,0,FALSE,1,2
6/11/16,4.76,30:57:00,6,11,3,0,FALSE,1,3
6/11/17,6.3,47:18:00,6,11,4,0,FALSE,1,4
6/11/18,7.88,59:00:00,6,11,5,0,FALSE,1,5
6/11/20,4.3,30:33:00,6,11,6,0,FALSE,1,6
6/11/21,6,42:45:00,6,11,7,1,FALSE,1,7
6/12/12,2.38,20:01,6,12,1,0,FALSE,1,1
6/12/13,3.1,25:28:00,6,12,2,0,FALSE,1,2
6/12/14,4.08,28:24:00,6,12,3,0,FALSE,1,3
6/12/15,7.24,53:24:00,6,12,4,0,FALSE,1,4
6/12/16,5.16,35:55:00,6,12,5,0,FALSE,1,5
6/12/17,6,44:54:00,6,12,6,0,FALSE,1,6
6/12/18,8.22,56:38:00,6,12,7,0,FALSE,1,7
6/12/20,5.77,42:26:00,6,12,8,0,FALSE,1,8
6/12/21,9.04,1:02:01,6,12,9,1,FALSE,1,9
6/13/10,2.6,23:36,6,13,1,0,FALSE,1,1
6/13/13,1.26,,6,13,2,0,FALSE,1,2
6/13/16,5.25,38:21:00,6,13,3,0,FALSE,1,3
6/13/17,5.51,42:05:00,6,13,4,0,FALSE,1,4
6/13/18,7.2,52:30:00,6,13,5,0,FALSE,1,5
6/13/19,1,,6,13,6,0,FALSE,1,6
6/13/20,6,42:06:00,6,13,7,1,FALSE,1,7
6/14/12,3.1,20:39,6,14,1,0,FALSE,1,1
6/14/13,5.8,44:20:00,6,14,2,0,FALSE,1,2
6/14/15,8.02,1:06:43,6,14,3,0,FALSE,1,3
6/14/16,5.1,36:31:00,6,14,4,0,FALSE,1,4
6/14/17,6.27,42:56:00,6,14,5,0,FALSE,1,5
6/14/18,6.9,49:17:00,6,14,6,0,FALSE,1,6
6/14/19,2,,6,14,7,0,FALSE,1,7
6/14/20,5.34,37:23:00,6,14,8,0,FALSE,1,8
6/14/21,6.06,42:37:00,6,14,9,1,FALSE,1,9
6/15/10,4.3,34:31:00,6,15,1,0,FALSE,1,1
6/15/11,2.6,17:39,6,15,2,0,FALSE,1,2
6/15/12,3.75,26:41:00,6,15,3,0,FALSE,1,3
6/15/13,4.97,42:45:00,6,15,4,0,FALSE,1,4
6/15/15,6.6,47:04:00,6,15,5,0,FALSE,1,5
6/15/18,8.27,1:00:13,6,15,6,0,FALSE,1,6
6/15/19,3.17,21:46,6,15,7,0,FALSE,1,7
6/15/20,7.41,46:54:00,6,15,8,0,FALSE,1,8
6/15/21,8,54:37:00,6,15,9,1,FALSE,1,9
6/16/10,4.5,,6,16,1,0,FALSE,1,1
6/16/12,4.25,,6,16,2,0,FALSE,1,2
6/16/14,4.51,34:15:00,6,16,3,0,FALSE,1,3
6/16/15,4.71,35:34:00,6,16,4,0,FALSE,1,4
6/16/16,4.99,39:25:00,6,16,5,0,FALSE,1,5
6/16/17,5.01,32:46:00,6,16,6,0,FALSE,1,6
6/16/20,6.61,46:31:00,6,16,7,0,FALSE,1,7
6/16/21,9.14,1:01:46,6,16,8,1,FALSE,1,8
6/17/10,5.3,42:20:00,6,17,1,0,FALSE,1,1
6/17/11,3.1,21:56,6,17,2,0,FALSE,1,2
6/17/13,2.62,22:46,6,17,3,0,FALSE,1,3
6/17/15,4.17,35:56:00,6,17,4,0,FALSE,1,4
6/17/17,7,57:16:00,6,17,5,0,FALSE,1,5
6/17/19,4.09,29:23:00,6,17,6,0,FALSE,1,6
6/17/20,5.89,40:56:00,6,17,7,0,FALSE,1,7
6/17/21,6.06,44:19:00,6,17,8,1,FALSE,1,8
6/18/14,4.08,27:59:00,6,18,1,0,FALSE,1,1
6/18/15,8.52,1:02:36,6,18,2,0,FALSE,1,2
6/18/16,5.93,39:32:00,6,18,3,0,FALSE,1,3
6/18/17,4.4,30:31:00,6,18,4,0,FALSE,1,4
6/18/18,4.61,35:15:00,6,18,5,0,FALSE,1,5
6/18/19,5.5,41:46:00,6,18,6,0,FALSE,1,6
6/18/20,5.19,36:33:00,6,18,7,0,FALSE,1,7
6/18/21,6.09,41:51:00,6,18,8,1,FALSE,1,8
6/19/12,4.75,37:42:00,6,19,1,0,FALSE,1,1
6/19/13,3.91,31:33:00,6,19,2,0,FALSE,1,2
6/19/15,5.5,37:19:00,6,19,3,0,FALSE,1,3
6/19/16,5.04,38:23:00,6,19,4,0,FALSE,1,4
6/19/17,4,34:30:00,6,19,5,0,FALSE,1,5
6/19/18,8.04,56:42:00,6,19,6,0,FALSE,1,6
6/19/21,10,1:11:39,6,19,7,1,FALSE,1,7
6/20/10,2.88,,6,20,1,0,FALSE,1,1
6/20/12,1.5,10:20,6,20,2,0,FALSE,1,2
6/20/14,7.17,56:06:00,6,20,3,0,FALSE,1,3
6/20/16,6.73,49:32:00,6,20,4,0,FALSE,1,4
6/20/18,7.16,48:32:00,6,20,5,0,FALSE,1,5
6/20/19,5.5,38:54:00,6,20,6,0,FALSE,1,6
6/20/20,5.07,34:46:00,6,20,7,1,FALSE,1,7
6/21/10,4,35:00:00,6,21,1,0,FALSE,1,1
6/21/11,3.1,22:10,6,21,2,0,FALSE,1,2
6/21/13,2.81,23:32,6,21,3,0,FALSE,1,3
6/21/15,5.5,37:27:00,6,21,4,0,FALSE,1,4
6/21/16,4.22,31:35:00,6,21,5,0,FALSE,1,5
6/21/17,7.46,56:50:00,6,21,6,0,FALSE,1,6
6/21/18,7.42,,6,21,7,0,FALSE,1,7
6/21/19,4.9,33:37:00,6,21,8,0,FALSE,1,8
6/21/20,5.07,34:18:00,6,21,9,0,FALSE,1,9
6/21/21,6.25,46:36:00,6,21,10,1,FALSE,1,10
6/22/10,2.6,25:34:00,6,22,1,0,FALSE,1,1
6/22/11,4.1,28:33:00,6,22,2,0,FALSE,1,2
6/22/12,3.75,29:28:00,6,22,3,0,FALSE,1,3
6/22/15,9,1:04:12,6,22,4,0,FALSE,1,4
6/22/17,6.75,53:05:00,6,22,5,0,FALSE,1,5
6/22/18,6,43:31:00,6,22,6,0,FALSE,1,6
6/22/19,5.02,34:44:00,6,22,7,0,FALSE,1,7
6/22/21,9.25,1:06:54,6,22,8,1,FALSE,1,8
6/23/10,2.5,,6,23,1,0,FALSE,1,1
6/23/12,4,,6,23,2,0,FALSE,1,2
6/23/13,4.97,41:23:00,6,23,3,0,FALSE,1,3
6/23/14,5.14,39:16:00,6,23,4,0,FALSE,1,4
6/23/15,4.75,30:12:00,6,23,5,0,FALSE,1,5
6/23/16,4.1,31:16:00,6,23,6,0,FALSE,1,6
6/23/17,7.12,50:22:00,6,23,7,0,FALSE,1,7
6/23/18,10.05,1:07:29,6,23,8,0,FALSE,1,8
6/23/20,6.7,46:04:00,6,23,9,0,FALSE,1,9
6/23/21,6.52,47:09:00,6,23,10,1,FALSE,1,10
6/24/11,3.6,25:59:00,6,24,1,0,FALSE,1,1
6/24/13,5.08,42:49:00,6,24,2,0,FALSE,1,2
6/24/16,7.06,42:00:00,6,24,3,0,FALSE,1,3
6/24/17,8.5,1:06:55,6,24,4,0,FALSE,1,4
6/24/19,5.14,38:02:00,6,24,5,0,FALSE,1,5
6/24/20,6.3,45:51:00,6,24,6,0,FALSE,1,6
6/24/21,11.11,1:22:42,6,24,7,1,FALSE,1,7
6/25/10,5.7,53:19:00,6,25,1,0,FALSE,1,1
6/25/14,5.3,39:02:00,6,25,2,0,FALSE,1,2
6/25/15,6.14,52:08:00,6,25,3,0,FALSE,1,3
6/25/16,6.81,49:34:00,6,25,4,0,FALSE,1,4
6/25/17,6.5,45:50:00,6,25,5,0,FALSE,1,5
6/25/18,6,43:54:00,6,25,6,0,FALSE,1,6
6/25/19,6.59,49:42:00,6,25,7,0,FALSE,1,7
6/25/20,7.68,53:23:00,6,25,8,1,FALSE,1,8
6/26/11,4.05,31:57:00,6,26,1,0,FALSE,1,1
6/26/12,3.6,29:58:00,6,26,2,0,FALSE,1,2
6/26/13,4.78,36:17:00,6,26,3,0,FALSE,1,3
6/26/15,6,47:44:00,6,26,4,0,FALSE,1,4
6/26/16,6.08,44:10:00,6,26,5,0,FALSE,1,5
6/26/18,8,1:00:16,6,26,6,0,FALSE,1,6
6/26/20,9.32,1:04:51,6,26,7,0,FALSE,1,7
6/26/21,7.35,52:03:00,6,26,8,1,FALSE,1,8
6/27/10,3.95,40:00:00,6,27,1,0,FALSE,1,1
6/27/14,5.16,41:56:00,6,27,2,0,FALSE,1,2
6/27/15,6,43:37:00,6,27,3,0,FALSE,1,3
6/27/16,4.57,33:31:00,6,27,4,0,FALSE,1,4
6/27/17,7,49:17:00,6,27,5,0,FALSE,1,5
6/27/18,7,52:22:00,6,27,6,0,FALSE,1,6
6/27/19,5.5,38:02:00,6,27,7,0,FALSE,1,7
6/27/20,6.17,43:51:00,6,27,8,1,FALSE,1,8
6/28/11,2.5,18:07,6,28,1,0,FALSE,1,1
6/28/12,5.53,42:00:00,6,28,2,0,FALSE,1,2
6/28/13,2.81,23:24,6,28,3,0,FALSE,1,3
6/28/14,3.1,18:55,6,28,4,0,FALSE,1,4
6/28/16,7.61,55:54:00,6,28,5,0,FALSE,1,5
6/28/17,8,56:59:00,6,28,6,0,FALSE,1,6
6/28/18,8,58:18:00,6,28,7,0,FALSE,1,7
6/28/19,5.1,35:35:00,6,28,8,0,FALSE,1,8
6/28/20,6.91,48:45:00,6,28,9,1,FALSE,1,9
6/29/11,4.25,33:50:00,6,29,1,0,FALSE,1,1
6/29/12,3.65,28:42:00,6,29,2,0,FALSE,1,2
6/29/13,5.55,39:39:00,6,29,3,0,FALSE,1,3
6/29/14,3.1,22:56,6,29,4,0,FALSE,1,4
6/29/15,6,47:00:00,6,29,5,0,FALSE,1,5
6/29/16,5.86,42:35:00,6,29,6,0,FALSE,1,6
6/29/17,4.14,33:42:00,6,29,7,0,FALSE,1,7
6/29/18,7.6,55:54:00,6,29,8,0,FALSE,1,8
6/29/19,5.12,34:21:00,6,29,9,0,FALSE,1,9
6/29/20,10.79,1:13:54,6,29,10,1,FALSE,1,10
6/30/14,4.5,,6,30,2,0,FALSE,1,1
6/30/14,4.06,33:10:00,6,30,1,0,TRUE,0,1
6/30/15,6.28,48:06:00,6,30,3,0,FALSE,1,2
6/30/17,8.03,54:04:00,6,30,4,0,FALSE,1,3
6/30/18,11,1:19:00,6,30,5,0,FALSE,1,4
6/30/20,8,59:25:00,6,30,6,0,FALSE,1,5
6/30/21,5,37:42:00,6,30,7,1,FALSE,1,6
7/1/13,3.05,26:38:00,7,1,1,0,FALSE,1,1
7/1/15,5.12,41:05:00,7,1,2,0,FALSE,1,2
7/1/16,6.58,45:49:00,7,1,3,0,FALSE,1,3
7/1/17,3.59,27:46:00,7,1,5,0,FALSE,1,4
7/1/17,4.41,32:56:00,7,1,4,0,TRUE,0,4
7/1/19,5.12,35:22:00,7,1,6,0,FALSE,1,5
7/1/20,5.35,39:16:00,7,1,7,0,FALSE,1,6
7/1/21,7,49:34:00,7,1,8,1,FALSE,1,7
7/2/13,3.91,29:59:00,7,2,1,0,FALSE,1,1
7/2/14,4.95,37:55:00,7,2,2,0,FALSE,1,2
7/2/15,6.27,45:29:00,7,2,3,0,FALSE,1,3
7/2/16,8.06,52:46:00,7,2,4,0,FALSE,1,4
7/2/17,10,1:19:19,7,2,5,0,FALSE,1,5
7/2/18,7.09,53:50:00,7,2,6,0,FALSE,1,6
7/2/19,5.06,36:42:00,7,2,7,0,FALSE,1,7
7/2/20,5.29,,7,2,9,0,FALSE,1,8
7/2/20,3,16:47,7,2,8,0,TRUE,0,8
7/2/21,10.07,1:04:44,7,2,10,1,FALSE,1,9
7/3/13,5.06,40:51:00,7,3,1,0,FALSE,1,1
7/3/15,7.66,58:30:00,7,3,2,0,FALSE,1,2
7/3/16,5.27,33:23:00,7,3,3,0,FALSE,1,3
7/3/17,7.17,51:09:00,7,3,4,0,FALSE,1,4
7/3/18,7.21,55:54:00,7,3,5,0,FALSE,1,5
7/3/20,8.27,1:00:59,7,3,6,0,FALSE,1,6
7/3/21,8.01,58:30:00,7,3,7,1,FALSE,1,7
7/4/11,4.1,29:59:00,7,4,1,0,FALSE,1,1
7/4/14,4.99,33:14:00,7,4,2,0,FALSE,1,2
7/4/16,6.21,45:22:00,7,4,3,0,FALSE,1,3
7/4/17,8.53,1:00:36,7,4,4,0,FALSE,1,4
7/4/18,8,57:06:00,7,4,5,0,FALSE,1,5
7/4/19,6,42:01:00,7,4,6,0,FALSE,1,6
7/4/20,5.32,37:17:00,7,4,7,0,FALSE,1,7
7/4/21,5,36:49:00,7,4,8,1,FALSE,1,8
7/5/11,3.1,23:06,7,5,1,0,FALSE,1,1
7/5/15,10.02,1:15:28,7,5,2,0,FALSE,1,2
7/5/16,5.91,43:27:00,7,5,3,0,FALSE,1,3
7/5/18,7.16,53:22:00,7,5,4,0,FALSE,1,4
7/5/19,5.01,34:46:00,7,5,5,0,FALSE,1,5
7/5/21,5.23,34:40:00,7,5,6,1,FALSE,1,6
